Bosnia and Herzegovina,2013,76.27692683
Belarus,2013,72.47073171
Belize,2013,69.98204878
Bolivia,2013,67.91343902
Brazil,2013,74.12243902
Barbados,2013,75.33395122
Brunei Darussalam,2013,78.54665854
Bhutan,2013,69.10292683
Botswana,2013,64.36080488
Central African Republic,2013,49.87987805
Canada,2013,81.76504878
Switzerland,2013,82.79756098
Channel Islands,2013,80.46282927
Chile,2013,81.19792683
China,2013,75.58514634
Cote d'Ivoire,2013,51.20846341
Cameroon,2013,55.04180488
"Congo, Rep.",2013,61.66639024
Colombia,2013,73.80973171
Comoros,2013,62.93217073
Cabo Verde,2013,72.97236585
Costa Rica,2013,79.22521951
Cuba,2013,79.25639024
Cyprus,2013,79.94978049
Czech Republic,2013,78.17560976
Germany,2013,80.84390244
Djibouti,2013,61.68646341
Denmark,2013,80.3
Dominican Republic,2013,73.31990244
Algeria,2013,74.56895122
Ecuador,2013,75.6485122
"Egypt, Arab Rep.",2013,70.92578049
Eritrea,2013,63.17787805
Spain,2013,83.07804878
Estonia,2013,77.14146341
Ethiopia,2013,63.44219512
Finland,2013,80.97560976
Fiji,2013,69.91792683
France,2013,82.2195122
"Micronesia, Fed. Sts.",2013,68.97339024
Gabon,2013,63.84358537
United Kingdom,2013,81.00487805
Georgia,2013,74.51390244
Ghana,2013,61.14207317
Guinea,2013,58.2164878
"Gambia, The",2013,59.99926829
Guinea-Bissau,2013,54.83841463
Equatorial Guinea,2013,57.29082927
Greece,2013,81.28536585
Grenada,2013,73.19356098
Guatemala,2013,71.48639024
Guam,2013,78.8725122
Guyana,2013,66.31002439
"Hong Kong SAR, China",2013,83.83170732
Honduras,2013,72.94285366
Croatia,2013,77.12682927
Haiti,2013,62.40114634
Hungary,2013,75.56585366
Indonesia,2013,68.70460976
India,2013,67.66041463
Ireland,2013,81
"Iran, Islamic Rep.",2013,75.12597561
Iraq,2013,69.1834878
Iceland,2013,82.06097561
Italy,2013,82.6902439
Jamaica,2013,75.4882439
Jordan,2013,73.9
Japan,2013,83.33195122
Kazakhstan,2013,70.45
Kenya,2013,60.95378049
Kyrgyz Republic,2013,70.20243902
Cambodia,2013,67.77204878
Kiribati,2013,65.76658537
"Korea, Rep.",2013,81.70512195
Kuwait,2013,74.46968293
Lao PDR,2013,65.6872439
Lebanon,2013,79.13370732
Liberia,2013,60.52039024
Libya,2013,71.65768293
St. Lucia,2013,74.91270732
Sri Lanka,2013,74.65382927
Lesotho,2013,49.33146341
Lithuania,2013,73.91463415
Luxembourg,2013,81.8
Latvia,2013,73.98292683
"Macao SAR, China",2013,80.33914634
Morocco,2013,73.70904878
Moldova,2013,71.17204878
Madagascar,2013,64.67390244
Maldives,2013,76.60260976
Mexico,2013,76.53265854
"Macedonia, FYR",2013,75.18704878
Mali,2013,57.53519512
Malta,2013,81.74634146
Myanmar,2013,65.65409756
Montenegro,2013,75.97019512
Mongolia,2013,69.06180488
Mozambique,2013,54.6415122
Mauritania,2013,62.80270732
Mauritius,2013,74.01707317
Malawi,2013,61.466
Malaysia,2013,74.5675122
Namibia,2013,64.34387805
New Caledonia,2013,77.32195122
Niger,2013,60.82814634
Nigeria,2013,52.44214634
Nicaragua,2013,74.5147561
Netherlands,2013,81.30487805
Norway,2013,81.75121951
Nepal,2013,69.222
New Zealand,2013,81.40731707
Oman,2013,76.84104878
Pakistan,2013,65.96368293
Panama,2013,77.41921951
Peru,2013,74.28385366
Philippines,2013,68.13156098
Papua New Guinea,2013,62.44917073
Poland,2013,77
Puerto Rico,2013,79.15943902
Portugal,2013,80.72195122
Paraguay,2013,72.79917073
French Polynesia,2013,76.33407317
Qatar,2013,78.4184878
Romania,2013,75.06341463
